-1.36549,0.716995,1.81528
-1.53093,0.600869,1.62789
-1.21394,0.829492,1.98852
-1.09512,-0.099473,2.16517
-1.26378,-0.090173,2.08752
-1.06905,1.00919,2.11351
-0.907133,0.690413,2.29314
-1.09612,1.42536,1.94884
-1.20194,1.31812,1.84465
-1.84178,0.086873,1.07125
-1.74881,-0.080062,1.45876
-1.61009,-0.185305,1.68161
-1.56205,-0.050595,1.79251
-1.65606,0.134769,1.6179
-1.5008,-0.26109,1.80964
-1.61742,-0.342784,1.63317
-1.51783,-0.363987,1.77749
-1.42306,-0.313693,1.87769
-1.44583,-0.379075,1.85831
-1.38347,-0.257488,1.92939
-1.3686,-0.353957,1.91494
-1.33033,-0.320082,1.95302
-1.46317,-0.17521,1.8876
-1.32123,-0.221194,2.0075
-1.38786,-0.115502,1.98887
-1.2175,-0.203055,2.08976
-1.67273,0.406651,1.38327
-1.18536,-0.298576,2.09906
-1.0576,-0.316727,2.18882
-1.07274,-0.211359,2.16803
-1.15327,-0.400274,2.0906
-1.27199,-0.30118,2.01508
-1.2446,-0.378548,2.02608
-1.23849,-0.462972,2.04098
-1.14261,-0.543416,2.08677
-1.01444,-0.414696,2.16068
-0.988277,-0.603133,2.1824
-1.30294,-0.376321,1.96863
-0.864437,-0.333974,2.23678
-0.827031,-0.41116,2.212
-0.710225,-0.35244,2.21955
-0.720191,-0.399625,2.19971
-1.39251,-0.394217,1.90216
-1.52044,-0.466425,1.79655
-1.45511,-0.440842,1.87625
-1.59798,-0.502826,1.64988
-1.57235,-0.647631,1.72879
-1.50419,-0.556013,1.85952
-1.52699,-0.757992,1.86284
-1.45761,-0.623693,1.96021
-1.5991,-0.930108,1.68797
-1.4106,-0.427819,1.9079
-1.34959,-0.412179,1.93581
-1.33691,-0.381047,1.93462
-1.30116,-0.431034,1.97925
-1.3808,-0.45125,1.93825
-1.32566,-0.486383,1.98731
-1.25283,-0.55418,2.05509
-1.43526,-0.492903,1.92155
-1.77094,0.562439,0.868012
-0.255098,-1.36057,2.45029
0.001456,-1.33337,2.45754
0.000846,-0.921356,2.56426
-0.208838,-0.869211,2.56232
-0.285177,-1.75312,2.2895
0.002027,-1.74977,2.3115
-0.289885,-2.21676,2.07434
0.002705,-2.22297,2.10458
0.290094,-2.21682,2.07428
0.285247,-1.75318,2.28947
0.314771,-2.66556,1.64231
-0.005211,-2.68796,1.67122
0.341552,-3.00416,0.978669
0.699196,-2.90097,0.924284
0.652775,-2.59346,1.55018
-0.001252,-3.03574,0.995643
-0.314503,-2.66556,1.6424
-0.341327,-3.00417,0.978691
-0.652573,-2.59349,1.5503
-0.699046,-2.90099,0.924338
-1.00125,-2.46938,1.39254
-0.605815,-2.18632,1.96729
-0.950533,-2.12248,1.77454
-1.05279,-2.73199,0.835168
-1.35124,-2.5162,0.734197
-0.590484,-1.75554,2.20439
-0.92985,-1.73931,2.03466
-0.368963,-3.22251,0.082604
-0.746171,-3.12142,0.074549
0.000857,-3.26415,-0.933115
5.8e-05,-3.25101,0.085147
-0.378281,-3.23929,-0.917051
-0.754334,-3.14699,-0.872131
0.369124,-3.22249,0.08276
0.746283,-3.12137,0.074736
1.00135,-2.46936,1.39243
1.05288,-2.73198,0.835111
1.35126,-2.51621,0.734147
1.29571,-2.31712,1.20879
1.11406,-2.93484,0.06137
0.754445,-3.147,-0.871743
1.11446,-2.96964,-0.806477
0.378375,-3.23929,-0.916775
1.42656,-2.68081,0.04656
1.4227,-2.71772,-0.732784
1.63455,-2.40554,-0.675776
1.64666,-2.36483,0.050232
1.55026,-2.26226,0.685882
1.49927,-1.95609,1.21415
1.27437,-2.03855,1.52866
1.46085,-2.18668,1.05807
1.52621,-1.6166,1.44094
1.6637,-1.93383,0.754989
1.72571,-1.47074,0.926431
